id,station,year,month,tmax,tmin,rain
1156,Oxford,1949,4,15.5,6.1,33.4
1157,Oxford,1949,5,16.7,6.6,61.4
1158,Oxford,1949,6,21.6,10.3,11.7
1159,Oxford,1949,7,24.7,12.8,23.0
1160,Oxford,1949,8,22.9,12.6,37.7
1161,Oxford,1949,9,22.0,12.5,58.3
1162,Oxford,1949,10,16.3,8.4,161.8
1163,Oxford,1949,11,9.9,3.4,64.2
1164,Oxford,1949,12,9.1,3.3,34.6
1165,Oxford,1950,1,6.9,1.5,14.2
1166,Oxford,1950,2,9.5,2.8,103.9
1167,Oxford,1950,3,12.2,3.6,22.3
1168,Oxford,1950,4,12.5,4.2,54.4
1169,Oxford,1950,5,16.0,7.1,55.5
1170,Oxford,1950,6,22.1,11.8,39.1
1171,Oxford,1950,7,20.8,12.5,135.5
1172,Oxford,1950,8,20.8,12.2,77.6
1173,Oxford,1950,9,17.3,10.0,73.0
1174,Oxford,1950,10,13.4,6.6,12.9
1175,Oxford,1950,11,8.7,4.0,112.3
1176,Oxford,1950,12,3.7,-0.7,33.3
1177,Oxford,1951,1,7.1,2.0,78.0
1178,Oxford,1951,2,6.9,1.4,87.5
1179,Oxford,1951,3,8.0,1.6,90.2
1180,Oxford,1951,4,12.0,2.9,64.8
1181,Oxford,1951,5,14.5,6.5,53.4
1182,Oxford,1951,6,19.7,9.4,35.9
1183,Oxford,1951,7,22.3,12.1,34.2
1184,Oxford,1951,8,19.9,11.7,93.7
1185,Oxford,1951,9,18.8,10.7,125.1
1186,Oxford,1951,10,13.8,5.0,22.9
1187,Oxford,1951,11,11.7,6.2,132.1
1188,Oxford,1951,12,9.0,3.0,39.8
1189,Oxford,1952,1,6.0,0.3,46.4
1190,Oxford,1952,2,6.9,0.3,13.3
1191,Oxford,1952,3,10.5,3.9,61.1
1192,Oxford,1952,4,15.2,5.4,41.2
1193,Oxford,1952,5,19.1,9.5,56.6
1194,Oxford,1952,6,20.5,10.5,34.0
1195,Oxford,1952,7,23.0,12.9,7.5
1196,Oxford,1952,8,21.1,12.6,108.5
1197,Oxford,1952,9,15.7,7.2,43.0
1198,Oxford,1952,10,12.9,5.6,95.5
1199,Oxford,1952,11,7.0,1.3,96.8
1200,Oxford,1952,12,6.0,-0.6,55.2
1201,Oxford,1953,1,5.4,0.8,21.8
1202,Oxford,1953,2,7.3,1.1,40.4
1203,Oxford,1953,3,10.8,0.3,17.2
1204,Oxford,1953,4,12.5,3.5,53.0
1205,Oxford,1953,5,17.9,8.2,42.8
1206,Oxford,1953,6,18.7,10.5,40.5
1207,Oxford,1953,7,20.4,11.7,82.1
1208,Oxford,1953,8,21.7,12.2,74.1
1209,Oxford,1953,9,18.6,10.0,47.3
1210,Oxford,1953,10,14.0,6.5,56.0
1211,Oxford,1953,11,11.3,5.9,39.7
1212,Oxford,1953,12,9.5,5.0,18.0
1213,Oxford,1954,1,5.6,0.3,33.0
1214,Oxford,1954,2,6.5,0.2,59.7
1215,Oxford,1954,3,10.1,2.9,64.4
1216,Oxford,1954,4,12.8,2.8,10.1
1217,Oxford,1954,5,15.9,7.2,53.3
1218,Oxford,1954,6,17.9,10.3,92.3
1219,Oxford,1954,7,18.6,11.3,55.8
1220,Oxford,1954,8,19.2,11.3,80.1
1221,Oxford,1954,9,17.6,9.4,66.3
1222,Oxford,1954,10,15.8,9.3,54.9
1223,Oxford,1954,11,10.9,3.8,112.2
1224,Oxford,1954,12,9.6,4.4,51.4
1225,Oxford,1955,1,5.4,0.3,62.7
1226,Oxford,1955,2,4.5,-1.1,36.3
1227,Oxford,1955,3,7.5,-0.4,36.5
1228,Oxford,1955,4,14.6,5.6,16.6
1229,Oxford,1955,5,14.6,6.0,113.5
1230,Oxford,1955,6,19.3,10.1,107.4
1231,Oxford,1955,7,23.7,12.6,7.4
1232,Oxford,1955,8,24.3,13.6,11.5
1233,Oxford,1955,9,19.4,10.0,38.3
1234,Oxford,1955,10,13.9,5.4,40.1
1235,Oxford,1955,11,10.4,3.7,35.4
1236,Oxford,1955,12,9.4,2.2,79.1
1237,Oxford,1956,1,6.7,1.0,99.5
1238,Oxford,1956,2,2.5,-3.5,11.4
1239,Oxford,1956,3,10.8,2.2,17.3
1240,Oxford,1956,4,12.2,2.6,48.1
1241,Oxford,1956,5,18.2,7.1,8.5
1242,Oxford,1956,6,17.9,9.6,62.7
1243,Oxford,1956,7,20.9,12.5,62.0
1244,Oxford,1956,8,18.4,10.6,114.9
1245,Oxford,1956,9,18.4,11.1,60.0
1246,Oxford,1956,10,13.6,5.8,45.9
1247,Oxford,1956,11,9.1,2.9,19.7
1248,Oxford,1956,12,8.2,3.5,80.7
1249,Oxford,1957,1,8.6,3.0,41.0
1250,Oxford,1957,2,9.1,3.2,71.7
1251,Oxford,1957,3,13.6,5.9,43.1
1252,Oxford,1957,4,13.5,5.1,9.9
1253,Oxford,1957,5,15.4,6.2,42.4
1254,Oxford,1957,6,22.2,10.1,55.7
1255,Oxford,1957,7,21.5,13.4,85.4
1256,Oxford,1957,8,20.4,12.1,95.9
1257,Oxford,1957,9,16.9,9.7,101.5
1258,Oxford,1957,10,15.4,7.6,52.6
1259,Oxford,1957,11,8.8,3.7,50.5
1260,Oxford,1957,12,7.4,1.6,64.4
1261,Oxford,1958,1,6.6,1.0,90.2
1262,Oxford,1958,2,9.0,2.3,65.4
1263,Oxford,1958,3,7.8,0.9,34.6
1264,Oxford,1958,4,12.1,3.6,27.5
1265,Oxford,1958,5,16.4,7.9,54.4
1266,Oxford,1958,6,19.1,10.7,84.2
1267,Oxford,1958,7,20.8,12.3,63.6
1268,Oxford,1958,8,20.2,12.7,67.3
1269,Oxford,1958,9,19.3,11.8,80.3
1270,Oxford,1958,10,14.4,8.1,72.5
1271,Oxford,1958,11,9.3,4.2,76.7
1272,Oxford,1958,12,7.4,2.7,83.5
1273,Oxford,1959,1,4.9,-0.6,94.1
1274,Oxford,1959,2,7.1,1.3,2.2
1275,Oxford,1959,3,11.4,4.1,86.6
1276,Oxford,1959,4,14.2,6.3,52.2
1277,Oxford,1959,5,18.3,7.7,25.8
1278,Oxford,1959,6,21.0,10.9,25.2
1279,Oxford,1959,7,23.9,12.8,64.9
1280,Oxford,1959,8,23.3,13.0,44.0
1281,Oxford,1959,9,21.8,9.4,5.4
1282,Oxford,1959,10,17.3,7.8,49.1
1283,Oxford,1959,11,10.6,3.7,44.9
1284,Oxford,1959,12,9.2,3.4,124.0
1285,Oxford,1960,1,6.5,1.6,82.3
1286,Oxford,1960,2,7.5,1.9,50.6
1287,Oxford,1960,3,9.8,3.9,24.9
1288,Oxford,1960,4,14.0,4.8,16.9
1289,Oxford,1960,5,17.8,8.8,61.4
1290,Oxford,1960,6,21.8,11.9,111.0
1291,Oxford,1960,7,19.6,11.9,110.1
1292,Oxford,1960,8,20.0,11.4,50.5
1293,Oxford,1960,9,17.8,9.8,104.8
1294,Oxford,1960,10,13.8,7.9,138.6
1295,Oxford,1960,11,10.8,4.7,106.1
1296,Oxford,1960,12,6.6,2.2,107.5
1297,Oxford,1961,1,6.6,1.8,86.1
1298,Oxford,1961,2,10.3,4.9,53.4
1299,Oxford,1961,3,13.6,3.7,4.5
1300,Oxford,1961,4,14.4,7.0,75.9
1301,Oxford,1961,5,16.3,7.2,28.0
1302,Oxford,1961,6,20.9,10.2,33.9
1303,Oxford,1961,7,21.1,11.9,54.3
1304,Oxford,1961,8,21.1,12.0,59.1
1305,Oxford,1961,9,20.4,11.5,56.9
1306,Oxford,1961,10,15.0,7.5,67.7
1307,Oxford,1961,11,9.2,3.1,36.9
1308,Oxford,1961,12,5.3,-0.3,97.8
1309,Oxford,1962,1,7.5,1.6,94.7
1310,Oxford,1962,2,7.5,1.6,10.3
1311,Oxford,1962,3,7.3,-0.7,32.4
1312,Oxford,1962,4,12.0,4.5,50.7
1313,Oxford,1962,5,14.8,7.0,38.6
1314,Oxford,1962,6,19.8,9.3,5.5
1315,Oxford,1962,7,20.2,11.8,54.6
1316,Oxford,1962,8,19.4,11.6,96.1
1317,Oxford,1962,9,17.0,9.5,115.0
1318,Oxford,1962,10,14.8,6.8,29.6
1319,Oxford,1962,11,8.3,2.8,55.1
1320,Oxford,1962,12,4.2,-1.6,50.4
1321,Oxford,1963,1,-0.2,-5.8,27.9
1322,Oxford,1963,2,1.7,-3.1,10.4
1323,Oxford,1963,3,9.8,3.1,75.9
1324,Oxford,1963,4,13.2,5.7,50.4
1325,Oxford,1963,5,15.6,6.9,43.6
1326,Oxford,1963,6,19.9,11.0,65.9
1327,Oxford,1963,7,20.4,11.4,48.0
1328,Oxford,1963,8,18.7,11.2,81.4
1329,Oxford,1963,9,17.6,9.7,58.0
1330,Oxford,1963,10,14.8,8.4,44.4
1331,Oxford,1963,11,11.4,6.3,115.4
1332,Oxford,1963,12,4.9,0.0,18.6
1333,Oxford,1964,1,5.6,1.1,13.0
1334,Oxford,1964,2,7.4,2.5,22.2
1335,Oxford,1964,3,7.2,2.1,92.6
1336,Oxford,1964,4,12.7,5.6,59.5
1337,Oxford,1964,5,18.6,9.3,44.4
1338,Oxford,1964,6,18.6,10.7,49.3
1339,Oxford,1964,7,22.0,12.7,21.2
1340,Oxford,1964,8,21.7,11.8,14.6
1341,Oxford,1964,9,20.6,9.6,15.5
1342,Oxford,1964,10,13.3,4.9,17.5
1343,Oxford,1964,11,10.5,5.0,25.0
1344,Oxford,1964,12,6.8,0.7,43.7
1345,Oxford,1965,1,6.4,1.2,56.0
1346,Oxford,1965,2,5.6,0.5,5.8
1347,Oxford,1965,3,10.1,1.8,44.2
1348,Oxford,1965,4,13.1,4.5,49.4
1349,Oxford,1965,5,16.3,8.4,63.8
1350,Oxford,1965,6,19.1,10.8,53.4
1351,Oxford,1965,7,18.5,11.0,90.0
1352,Oxford,1965,8,20.1,11.0,61.7
1353,Oxford,1965,9,16.9,9.1,75.4
1354,Oxford,1965,10,15.2,7.0,12.0
1355,Oxford,1965,11,8.0,1.9,51.2
1356,Oxford,1965,12,8.1,2.4,95.5
1357,Oxford,1966,1,5.0,0.8,30.8
1358,Oxford,1966,2,9.0,4.6,74.9
1359,Oxford,1966,3,10.7,3.2,9.9
1360,Oxford,1966,4,11.1,5.0,81.7
1361,Oxford,1966,5,16.3,7.2,54.0
1362,Oxford,1966,6,20.8,11.3,56.6
1363,Oxford,1966,7,19.8,11.7,80.9
1364,Oxford,1966,8,19.9,11.1,78.8
1365,Oxford,1966,9,18.5,10.3,52.5
1366,Oxford,1966,10,14.2,7.9,122.7
1367,Oxford,1966,11,8.3,2.9,28.0
1368,Oxford,1966,12,9.1,3.0,80.4
1369,Oxford,1967,1,7.2,2.6,35.5
1370,Oxford,1967,2,8.9,2.9,64.3
1371,Oxford,1967,3,11.1,4.2,30.7
1372,Oxford,1967,4,12.0,4.7,40.4
1373,Oxford,1967,5,15.6,7.5,85.6
1374,Oxford,1967,6,19.5,9.9,49.3
1375,Oxford,1967,7,22.7,13.1,76.6
1376,Oxford,1967,8,20.7,12.3,44.0
1377,Oxford,1967,9,17.7,10.9,59.4
1378,Oxford,1967,10,14.2,8.8,121.7
1379,Oxford,1967,11,8.9,3.0,29.2
1380,Oxford,1967,12,7.1,2.0,63.3
1381,Oxford,1968,1,7.3,2.0,57.9
1382,Oxford,1968,2,4.7,-0.1,26.8
1383,Oxford,1968,3,10.8,3.6,19.5
1384,Oxford,1968,4,13.0,4.4,46.1
1385,Oxford,1968,5,14.5,6.7,66.2
1386,Oxford,1968,6,19.9,11.4,69.2
1387,Oxford,1968,7,19.7,12.0,141.6
1388,Oxford,1968,8,19.4,12.3,91.7
1389,Oxford,1968,9,18.0,11.1,108.3
1390,Oxford,1968,10,15.8,10.6,67.7
1391,Oxford,1968,11,8.9,4.6,54.5
1392,Oxford,1968,12,5.1,1.1,63.6
1393,Oxford,1969,1,8.6,3.6,74.9
1394,Oxford,1969,2,4.2,-0.9,39.9
1395,Oxford,1969,3,7.3,1.1,48.3
1396,Oxford,1969,4,13.1,3.7,37.0
1397,Oxford,1969,5,16.4,8.3,88.8
1398,Oxford,1969,6,19.9,9.5,20.7
1399,Oxford,1969,7,23.2,13.1,49.0
1400,Oxford,1969,8,21.3,13.2,87.9
1401,Oxford,1969,9,17.7,10.8,32.8
1402,Oxford,1969,10,16.7,9.9,5.0
1403,Oxford,1969,11,9.0,3.2,52.0
1404,Oxford,1969,12,6.0,1.2,72.9
1405,Oxford,1970,1,6.6,1.9,66.6
1406,Oxford,1970,2,6.6,0.6,49.2
1407,Oxford,1970,3,7.6,0.6,45.8
1408,Oxford,1970,4,11.3,3.8,75.9
1409,Oxford,1970,5,18.8,8.7,22.9
1410,Oxford,1970,6,22.4,11.6,43.0
1411,Oxford,1970,7,20.4,11.9,42.3
1412,Oxford,1970,8,21.0,12.2,51.9
1413,Oxford,1970,9,19.4,11.2,40.3
1414,Oxford,1970,10,15.0,7.4,19.5
1415,Oxford,1970,11,11.4,5.6,150.3
1416,Oxford,1970,12,6.7,1.8,33.9
1417,Oxford,1971,1,7.2,2.5,105.3
1418,Oxford,1971,2,7.9,1.5,22.1
1419,Oxford,1971,3,8.7,2.2,42.9
1420,Oxford,1971,4,12.0,4.3,44.8
1421,Oxford,1971,5,17.3,7.4,46.3
1422,Oxford,1971,6,16.7,9.4,135.8
1423,Oxford,1971,7,23.2,13.1,37.3
1424,Oxford,1971,8,20.3,12.7,133.2
1425,Oxford,1971,9,19.5,9.8,13.4
1426,Oxford,1971,10,15.8,7.4,74.2
1427,Oxford,1971,11,9.8,3.0,61.3
1428,Oxford,1971,12,8.7,4.6,24.0
1429,Oxford,1972,1,6.4,2.0,60.5
1430,Oxford,1972,2,7.0,2.5,50.8
1431,Oxford,1972,3,11.8,2.8,63.2
1432,Oxford,1972,4,12.2,5.4,45.8
1433,Oxford,1972,5,15.1,7.4,49.8
1434,Oxford,1972,6,16.6,8.8,55.8
1435,Oxford,1972,7,21.0,11.8,23.3
1436,Oxford,1972,8,20.7,11.6,29.8
1437,Oxford,1972,9,16.5,8.3,31.0
1438,Oxford,1972,10,14.8,7.4,25.9
1439,Oxford,1972,11,9.5,3.8,65.8
1440,Oxford,1972,12,8.7,3.5,74.0
1441,Oxford,1973,1,6.8,2.1,24.4
1442,Oxford,1973,2,7.7,1.3,15.0
1443,Oxford,1973,3,11.0,2.1,10.8
1444,Oxford,1973,4,12.1,4.2,42.4
1445,Oxford,1973,5,16.2,8.1,71.2
1446,Oxford,1973,6,20.9,10.9,109.3
1447,Oxford,1973,7,20.8,12.2,60.0
1448,Oxford,1973,8,22.5,12.8,28.8
1449,Oxford,1973,9,19.7,11.0,32.7
1450,Oxford,1973,10,12.8,5.5,40.8
1451,Oxford,1973,11,9.8,3.2,28.3
1452,Oxford,1973,12,8.3,2.3,30.9
1453,Oxford,1974,1,9.3,3.6,65.0
1454,Oxford,1974,2,8.7,3.1,77.7
1455,Oxford,1974,3,9.3,2.4,36.7
1456,Oxford,1974,4,13.0,3.8,4.2
1457,Oxford,1974,5,16.1,6.8,31.6
1458,Oxford,1974,6,19.1,10.1,78.7
1459,Oxford,1974,7,20.1,12.2,41.7
1460,Oxford,1974,8,20.6,11.3,97.2
1461,Oxford,1974,9,16.5,9.1,156.1
1462,Oxford,1974,10,11.0,4.9,66.4
1463,Oxford,1974,11,10.1,5.0,95.1
1464,Oxford,1974,12,10.6,5.9,33.4
1465,Oxford,1975,1,9.8,4.6,69.4
1466,Oxford,1975,2,7.9,1.8,29.7
1467,Oxford,1975,3,7.8,2.5,95.2
1468,Oxford,1975,4,12.8,5.3,46.9
1469,Oxford,1975,5,14.3,6.4,49.0
1470,Oxford,1975,6,21.5,9.4,18.0
1471,Oxford,1975,7,23.8,13.4,34.1
1472,Oxford,1975,8,25.1,14.1,30.2
1473,Oxford,1975,9,18.7,9.9,95.3
1474,Oxford,1975,10,14.2,6.5,11.0
1475,Oxford,1975,11,9.8,2.5,37.9
1476,Oxford,1975,12,7.5,1.7,21.7
1477,Oxford,1976,1,8.5,3.4,18.9
1478,Oxford,1976,2,7.5,2.3,18.8
1479,Oxford,1976,3,9.0,1.7,16.0
1480,Oxford,1976,4,12.9,4.1,8.1
1481,Oxford,1976,5,17.8,8.3,44.2
1482,Oxford,1976,6,24.4,12.6,17.1
1483,Oxford,1976,7,25.9,13.2,14.3
1484,Oxford,1976,8,24.4,11.4,23.9
1485,Oxford,1976,9,18.1,10.5,90.7
1486,Oxford,1976,10,14.1,8.3,99.5
1487,Oxford,1976,11,9.2,3.4,55.9
1488,Oxford,1976,12,4.6,-0.4,101.8
1489,Oxford,1977,1,5.4,0.7,75.9
1490,Oxford,1977,2,8.9,3.3,114.4
1491,Oxford,1977,3,10.5,4.3,59.8
1492,Oxford,1977,4,11.6,3.8,40.7
1493,Oxford,1977,5,15.7,6.1,43.1
1494,Oxford,1977,6,16.7,8.5,86.9
1495,Oxford,1977,7,21.0,12.0,5.8
1496,Oxford,1977,8,19.7,12.2,129.0
1497,Oxford,1977,9,17.5,10.4,7.8
1498,Oxford,1977,10,15.4,8.3,32.8
1499,Oxford,1977,11,9.6,3.8,46.6
1500,Oxford,1977,12,8.9,3.9,67.8
1501,Oxford,1978,1,6.2,0.7,68.2
1502,Oxford,1978,2,5.5,0.4,45.6
1503,Oxford,1978,3,10.8,3.3,52.3
1504,Oxford,1978,4,10.2,3.3,45.2
1505,Oxford,1978,5,17.0,7.1,48.5
1506,Oxford,1978,6,19.1,9.6,39.9
1507,Oxford,1978,7,20.0,11.5,82.4
1508,Oxford,1978,8,20.2,11.4,32.6
1509,Oxford,1978,9,19.1,10.6,24.4
1510,Oxford,1978,10,16.2,8.1,5.4
1511,Oxford,1978,11,11.6,5.5,22.8
1512,Oxford,1978,12,7.1,2.2,109.5
1513,Oxford,1979,1,3.2,-3.1,56.8
1514,Oxford,1979,2,3.8,-0.9,56.2
1515,Oxford,1979,3,8.4,2.1,110.3
1516,Oxford,1979,4,12.3,4.8,38.9
1517,Oxford,1979,5,15.2,6.8,124.8
1518,Oxford,1979,6,19.0,10.7,43.6
1519,Oxford,1979,7,22.5,13.0,16.6
1520,Oxford,1979,8,20.3,11.7,60.8
1521,Oxford,1979,9,18.6,9.6,17.0
1522,Oxford,1979,10,15.5,8.0,59.8
1523,Oxford,1979,11,10.5,3.9,39.4
1524,Oxford,1979,12,8.9,3.8,127.7
1525,Oxford,1980,1,5.3,-0.3,36.7
1526,Oxford,1980,2,9.5,3.2,39.8
1527,Oxford,1980,3,8.5,2.3,69.8
1528,Oxford,1980,4,13.7,4.9,14.1
1529,Oxford,1980,5,16.6,6.3,35.5
1530,Oxford,1980,6,19.0,10.7,89.4
1531,Oxford,1980,7,19.7,11.2,59.5
1532,Oxford,1980,8,21.2,12.8,63.6
1533,Oxford,1980,9,19.2,12.2,65.6
1534,Oxford,1980,10,13.0,6.0,84.9
1535,Oxford,1980,11,9.1,4.4,42.5
1536,Oxford,1980,12,8.5,2.9,32.9
1537,Oxford,1981,1,7.3,2.4,39.2
1538,Oxford,1981,2,6.2,0.2,20.9
1539,Oxford,1981,3,11.1,6.4,129.7
1540,Oxford,1981,4,12.0,4.4,43.9
1541,Oxford,1981,5,15.7,8.2,87.7
1542,Oxford,1981,6,18.1,10.4,26.1
1543,Oxford,1981,7,21.3,12.3,34.0
1544,Oxford,1981,8,22.2,12.7,38.8
1545,Oxford,1981,9,19.8,11.0,92.5
1546,Oxford,1981,10,12.3,5.7,64.7
1547,Oxford,1981,11,10.8,4.9,31.4
1548,Oxford,1981,12,3.6,-2.0,74.0
1549,Oxford,1982,1,5.5,-0.1,57.2
1550,Oxford,1982,2,7.9,2.7,32.0
1551,Oxford,1982,3,10.3,2.9,96.2
1552,Oxford,1982,4,13.8,4.9,27.4
1553,Oxford,1982,5,17.5,7.2,35.9
1554,Oxford,1982,6,21.3,12.7,69.4
1555,Oxford,1982,7,22.0,12.8,23.5
1556,Oxford,1982,8,21.2,12.9,37.9
1557,Oxford,1982,9,20.1,10.6,51.9
1558,Oxford,1982,10,13.6,7.8,83.4
1559,Oxford,1982,11,10.8,6.1,77.3
1560,Oxford,1982,12,7.7,1.9,62.4
1561,Oxford,1983,1,9.8,4.7,45.7
1562,Oxford,1983,2,4.8,-0.7,23.8
1563,Oxford,1983,3,10.3,3.3,42.5
1564,Oxford,1983,4,11.8,3.7,89.5
1565,Oxford,1983,5,14.8,7.8,106.3
1566,Oxford,1983,6,19.6,11.0,19.4
1567,Oxford,1983,7,26.8,15.4,21.7
1568,Oxford,1983,8,23.5,13.3,24.0
1569,Oxford,1983,9,18.0,11.1,59.4
1570,Oxford,1983,10,14.3,7.7,53.0
1571,Oxford,1983,11,10.4,5.2,42.6
1572,Oxford,1983,12,8.7,3.2,49.8
1573,Oxford,1984,1,7.5,1.5,81.5
1574,Oxford,1984,2,6.4,1.0,35.4
1575,Oxford,1984,3,8.2,2.4,50.3
1576,Oxford,1984,4,13.9,3.4,1.6
1577,Oxford,1984,5,14.5,6.0,72.0
1578,Oxford,1984,6,20.8,10.8,30.0
1579,Oxford,1984,7,23.9,12.2,13.6
1580,Oxford,1984,8,23.6,13.6,32.7
1581,Oxford,1984,9,17.9,11.2,91.1
1582,Oxford,1984,10,15.0,8.6,54.4
1583,Oxford,1984,11,11.3,6.0,101.6
1584,Oxford,1984,12,8.3,2.7,44.5
1585,Oxford,1985,1,3.9,-1.9,44.4
1586,Oxford,1985,2,5.5,-0.8,34.7
1587,Oxford,1985,3,8.9,1.4,36.7
1588,Oxford,1985,4,13.1,5.1,32.7
1589,Oxford,1985,5,15.7,7.3,80.5
1590,Oxford,1985,6,17.5,9.0,122.5
1591,Oxford,1985,7,21.6,12.7,45.8
1592,Oxford,1985,8,19.0,12.1,67.0
1593,Oxford,1985,9,19.4,11.2,19.4
1594,Oxford,1985,10,14.5,7.9,29.1
1595,Oxford,1985,11,7.4,1.7,41.1
1596,Oxford,1985,12,9.4,5.1,108.1
1597,Oxford,1986,1,6.7,1.1,67.3
1598,Oxford,1986,2,1.0,-4.1,7.3
1599,Oxford,1986,3,9.2,2.1,58.0
1600,Oxford,1986,4,10.2,3.1,70.4
1601,Oxford,1986,5,15.7,8.0,70.7
1602,Oxford,1986,6,20.6,10.5,22.3
1603,Oxford,1986,7,21.5,12.8,37.1
1604,Oxford,1986,8,18.4,11.0,114.3
1605,Oxford,1986,9,16.6,7.5,39.0
1606,Oxford,1986,10,15.3,7.8,75.1
1607,Oxford,1986,11,11.4,5.4,78.4
1608,Oxford,1986,12,9.2,3.8,64.2
1609,Oxford,1987,1,3.0,-1.4,9.9
1610,Oxford,1987,2,7.1,1.0,34.0
1611,Oxford,1987,3,8.2,1.5,53.9
1612,Oxford,1987,4,15.2,6.6,51.4
1613,Oxford,1987,5,15.2,6.5,48.7
1614,Oxford,1987,6,17.8,10.4,86.0
1615,Oxford,1987,7,21.2,12.7,29.3
1616,Oxford,1987,8,21.0,12.5,34.0
1617,Oxford,1987,9,18.6,10.9,25.4
1618,Oxford,1987,10,14.0,6.7,138.8
1619,Oxford,1987,11,9.0,4.3,58.2
1620,Oxford,1987,12,8.0,3.7,26.0
1621,Oxford,1988,1,8.1,3.3,100.0
1622,Oxford,1988,2,8.1,2.3,33.8
1623,Oxford,1988,3,10.2,3.8,59.1
1624,Oxford,1988,4,12.6,4.6,30.2
1625,Oxford,1988,5,17.1,7.8,32.0
1626,Oxford,1988,6,18.7,10.3,59.6
1627,Oxford,1988,7,18.9,11.6,96.5
1628,Oxford,1988,8,20.4,11.9,38.8
1629,Oxford,1988,9,17.9,10.4,39.6
1630,Oxford,1988,10,14.5,8.0,38.6
1631,Oxford,1988,11,9.1,1.6,29.5
1632,Oxford,1988,12,10.1,5.4,13.4
1633,Oxford,1989,1,9.1,3.6,33.4
1634,Oxford,1989,2,9.9,3.0,55.1
1635,Oxford,1989,3,12.0,4.6,47.0
1636,Oxford,1989,4,11.0,3.6,63.8
1637,Oxford,1989,5,19.7,8.6,29.2
1638,Oxford,1989,6,20.8,10.5,45.9
1639,Oxford,1989,7,24.9,14.0,29.4
1640,Oxford,1989,8,23.4,12.4,43.3
1641,Oxford,1989,9,19.9,11.9,23.8
1642,Oxford,1989,10,15.9,8.9,53.9
1643,Oxford,1989,11,9.8,3.2,32.5
1644,Oxford,1989,12,8.2,3.3,141.5
1645,Oxford,1990,1,10.0,4.5,75.0
1646,Oxford,1990,2,11.3,5.3,94.2
1647,Oxford,1990,3,12.7,5.0,18.4
1648,Oxford,1990,4,13.7,3.3,20.4
1649,Oxford,1990,5,19.2,7.8,8.7
1650,Oxford,1990,6,18.2,10.7,48.8
1651,Oxford,1990,7,23.8,12.2,17.7
1652,Oxford,1990,8,24.7,14.0,26.5
1653,Oxford,1990,9,18.7,9.4,41.1
1654,Oxford,1990,10,15.8,9.3,45.9
1655,Oxford,1990,11,9.8,4.3,20.0
1656,Oxford,1990,12,6.9,1.7,56.3
1657,Oxford,1991,1,6.4,1.2,60.9
1658,Oxford,1991,2,4.7,-1.6,20.5
1659,Oxford,1991,3,11.5,5.1,46.1
1660,Oxford,1991,4,12.2,4.6,56.3
1661,Oxford,1991,5,15.3,7.4,8.6
1662,Oxford,1991,6,16.8,9.0,74.8
1663,Oxford,1991,7,22.2,13.7,92.8
1664,Oxford,1991,8,23.2,13.3,11.6
1665,Oxford,1991,9,20.2,10.6,42.9
1666,Oxford,1991,10,13.4,7.3,34.2
1667,Oxford,1991,11,9.9,4.5,62.2
1668,Oxford,1991,12,7.0,1.6,15.9
1669,Oxford,1992,1,5.9,1.5,30.4
1670,Oxford,1992,2,8.9,2.1,22.0
1671,Oxford,1992,3,11.0,4.8,47.7
1672,Oxford,1992,4,13.2,5.6,57.7
1673,Oxford,1992,5,19.7,9.1,62.2
1674,Oxford,1992,6,21.4,11.7,43.4
1675,Oxford,1992,7,21.1,13.5,70.1
1676,Oxford,1992,8,20.3,12.8,108.9
1677,Oxford,1992,9,17.6,10.8,106.9
1678,Oxford,1992,10,11.2,5.2,75.7
1679,Oxford,1992,11,10.9,4.7,119.9
1680,Oxford,1992,12,6.4,1.3,50.7
1681,Oxford,1993,1,9.6,3.5,82.4
1682,Oxford,1993,2,7.1,2.4,7.1
1683,Oxford,1993,3,11.0,3.9,32.7
1684,Oxford,1993,4,13.2,6.6,69.2
1685,Oxford,1993,5,16.6,8.0,56.6
1686,Oxford,1993,6,20.7,11.5,40.1
1687,Oxford,1993,7,20.8,12.3,51.3
1688,Oxford,1993,8,20.5,11.1,26.7
1689,Oxford,1993,9,16.7,9.3,96.1
1690,Oxford,1993,10,11.9,6.0,112.4
1691,Oxford,1993,11,8.0,2.6,51.0
1692,Oxford,1993,12,8.7,3.4,98.0
1693,Oxford,1994,1,8.5,3.3,82.2
1694,Oxford,1994,2,6.7,1.3,62.4
1695,Oxford,1994,3,11.7,5.3,41.9
1696,Oxford,1994,4,12.5,5.1,52.0
1697,Oxford,1994,5,15.3,7.6,84.5
1698,Oxford,1994,6,20.6,11.0,13.5
1699,Oxford,1994,7,24.8,13.8,54.2
1700,Oxford,1994,8,21.1,13.0,52.5
1701,Oxford,1994,9,16.6,10.4,62.6
1702,Oxford,1994,10,14.1,6.9,67.4
1703,Oxford,1994,11,12.7,8.4,55.7
1704,Oxford,1994,12,9.6,3.9,74.6
1705,Oxford,1995,1,8.5,2.2,116.3
1706,Oxford,1995,2,10.4,4.4,66.0
1707,Oxford,1995,3,10.5,2.0,49.3
1708,Oxford,1995,4,14.3,5.4,18.9
1709,Oxford,1995,5,17.8,7.8,54.1
1710,Oxford,1995,6,20.0,10.4,6.6
1711,Oxford,1995,7,25.1,13.9,37.8
1712,Oxford,1995,8,26.4,13.9,4.4
1713,Oxford,1995,9,18.3,10.3,98.8
